CityID,CityName,Population,Area,CulturalSites
755,kNhk,1814336,3623.32,2
756,RQsXUi,859909,4685.51,2
757,cNJFLe,920054,4702.85,3
758,ZbrM,3708928,3255.14,6
759,aiFID,1108907,4470.45,5
760,gGFNMT,3932801,4952.64,5
761,OvvsDk,4073760,2800.85,5
762,YJuYiH,4295142,4938.92,6
763,acuXwT,3442629,1619.66,2
764,EZFekt,4113511,2778.46,5
765,HAUs,1273896,508.22,3
766,dcOHqy,3674730,3514.61,7
767,daPk,1361715,4692.81,5
768,ZlZL,3018943,3034.61,6
769,wPOGK,515044,4206.13,3
770,stHvl,2683984,2786.62,5
771,YkKTa,589600,2074.41,6
772,WqhQV,4067660,3725.8,7
773,pyQsy,2490053,228.98,2
774,CMhn,1224183,519.54,4
775,RJHm,1118988,3156.5,2
776,gwrQb,4571301,4887.06,3
777,bbLv,1374114,2763.97,4
778,DNjhEn,801793,4991.27,7
779,bJEtT,4019438,4078.22,5
780,lxrc,4634401,2897.21,5
781,IOVstD,2549836,3357.86,4
782,vAPYPy,483864,3245.86,2
783,kASZ,2843861,1643.65,3
784,XRUpI,532993,3606.21,7
785,WEBl,2048879,1130.58,5
786,yymcQG,2369954,2383.47,2
787,HyNnFh,4128216,3809.52,7
788,NVzNR,2522873,2754.22,6
789,EYZolV,1157521,1129.17,2
790,loMot,248730,283.54,4
791,nFPqsD,2179055,1049.15,7
792,CTslJ,3158733,2861.7,7
793,UGnBdJ,4727615,4905.15,2
794,mxFG,4979558,4550.6,6
795,HQrVWu,4183854,4713.51,4
796,Novhr,2665655,4185.25,7
797,sJyx,1301717,1780.54,7
798,CYib,2360203,797.2,5
799,nSmkip,2994411,1718.79,3
800,SaUdGY,266416,4975.39,6
801,aTrjiq,3657342,1405.52,4
802,jFqCg,3830180,299.74,2
803,IcVnsA,2241184,1364.36,3
804,TKgv,4073496,4002.5,2
805,EPqWic,2702713,1923.47,4
806,SCQmns,2649625,4509.01,2
807,ZvDWaQ,1512805,970.22,7
808,ssHLeS,4116126,3054.75,2
809,LOOD,4184030,451.16,2
810,HuKAXU,4930680,2122.27,6
811,XPOto,2865750,2710.18,2
812,XjHMK,4438017,3634.24,6
813,kXuoYY,3504949,1484.06,4
814,KcYJJ,3002549,2849.22,6
815,XYNtr,2661696,3215.26,7
816,OTDO,1777435,2001.43,5
817,KTzCYC,4438500,3689.4,3
818,UvEwSp,3129101,1314.08,4
819,hJkEa,3794383,3829.34,7
820,iWww,881541,2269.49,6
821,WFegdG,3972136,929.98,4
822,dfev,1094226,458.4,6
823,aGRsr,235784,3672.76,3
824,BDIR,3059338,375.62,5
825,UqtNMO,331623,4899.67,3
826,LaDM,199630,4052.24,3
827,NgTZB,3140821,330.13,4
828,dyxsx,925287,461.06,2
829,tlPFu,18880,2917.38,3
830,RrQCOu,4266195,4020.88,4
831,vTKIXW,391802,1968.75,4
832,SAPBc,2744695,3740.41,3
833,lofGg,2793298,4143.42,5
834,YSZFn,894811,3352.53,7
835,SCaH,3618722,2390.21,3
836,yZgan,1738911,2424.51,6
837,xkXfm,864850,3609.95,4
838,UvgOsc,3380612,1585.31,5
839,mhklVU,2996676,3168.65,4
840,SsNc,3741965,2002.47,5
841,Fqzmk,2995114,4326.23,2
842,ERhQY,4365755,4645.94,4
843,XQALa,3073084,2378.81,3
844,yrDda,4984308,2903.09,5
845,zwPs,3804976,2459.0,5
846,SGbrb,2382640,1920.8,7
847,Wtypi,2808444,4608.32,2
848,xwqP,2489805,669.62,6
849,QwiU,4544056,587.39,5
850,uzeV,1376053,4377.36,4
851,FDLpA,4176203,4610.92,2
852,ypudL,521395,836.74,3
853,WUtJdP,2508034,1987.82,3
854,sxjC,2654333,3596.87,6
855,RNZlI,2634956,1418.42,2
856,itJfK,4637543,2850.52,2
857,oxur,1755877,4034.41,7
858,NHkp,4033860,2891.51,2
859,XsBId,1926835,287.41,6
860,EoMdC,3351672,4868.95,2
861,JzmYoI,4953595,3940.62,7
862,jPAY,4346223,1768.4,2
863,qGqwm,1234244,693.66,2
864,qzVVGj,4678024,4330.23,7
865,iSGlP,118797,4570.38,4
866,wpFuJ,434845,1159.28,2
867,VVHA,728580,780.87,2
868,aFdXNz,2305264,946.67,7
869,eZZr,1582451,347.59,4
870,iLRzTu,207684,261.04,7
871,TckFJ,4607930,1111.35,2
872,NBrX,4804427,1435.66,5
873,dYtk,230145,1904.0,6
874,nwadow,987366,3561.95,2
875,xNyLDm,4048590,1811.68,5
876,ewwJ,761369,3608.46,4
877,jsnE,273269,688.62,7
878,zytqRt,2781347,804.18,3
879,KFox,4558800,3751.65,6
880,PigW,4877472,1186.19,7
881,oZMRW,286470,982.86,6
882,MyWAz,2448988,4958.84,2
883,uGWLeq,4365428,2600.58,4
884,tepGH,2580341,4998.79,6
885,naGImL,611417,1707.66,5
886,qUAy,1267902,597.86,5
887,QWnC,2071455,1262.22,4
888,JtMxG,738971,1683.7,4
889,GTrP,2666819,1715.82,6
890,jTBKfT,1682866,1731.18,5
891,hYQz,285475,1709.45,5
892,JdVu,4373363,4233.64,5
893,bUqf,3972677,2531.45,3
894,UyrnCt,1073373,3833.24,3
895,wSlSPB,4563324,1815.8,7
896,ReYp,2180253,4419.86,6
897,DHjW,2847874,651.86,7
898,zLIuk,4969588,2343.37,6
899,PpQboN,588219,4895.73,3
900,OoFzh,676654,1565.25,3
901,RuloD,3839053,2255.94,3
902,VpfHei,3844788,530.69,2
903,OpImmh,3001172,1771.89,3
904,cYLMTE,4228339,2086.02,6
905,BLUxA,4866823,1248.75,5
906,vwZBhF,4122276,464.15,2
907,NoaTH,1425705,1298.87,2
908,RtlmSe,3319149,1170.86,2
909,HJVP,612338,2143.01,2
910,JeRTdw,2934594,3155.24,3
911,gNVs,1046861,1454.09,4
912,fOpFA,1097859,2332.51,6
913,HKZwh,1628877,2544.98,4
914,VALkkW,2057564,770.48,4
915,hZPVj,3683423,249.24,7
916,CdKCi,244993,433.56,6
917,CuunN,421084,2177.92,5
918,qzTvP,2565314,1045.29,7
919,xyodN,3577225,2892.04,7
920,JeRiJ,1935973,1621.51,6
921,Dfydi,348623,1955.81,7
922,YIPKM,4429480,2082.35,3
923,csZO,4646632,1579.26,2
924,ILOma,2927641,2831.3,3
925,xejdxb,4980712,1556.27,3
926,FOJywM,2844029,4051.47,5
927,SWEo,4170588,3847.87,4
928,wEKljF,3986787,2357.89,5
929,yIseQ,3954255,665.6,2
930,Futh,13092,839.82,6
931,gTCpOA,2045362,4104.1,7
932,iziFx,3645447,2420.92,2
933,GwPNfG,3993538,4231.66,5
934,wNwiU,3132162,2330.22,6
935,myHJTL,4485181,4080.82,4
936,SwsUN,4862711,3459.81,3
937,coALzb,561208,3661.56,7
938,JLLX,2885276,2995.51,5
939,VEyo,1126983,4457.99,7
940,dyWOQV,1339412,2140.74,3
941,poPF,213639,3397.41,3
942,zirk,4776204,994.51,7
943,NOhuO,86684,3878.07,7
944,NbbpK,2781107,2208.69,7
945,MzMxvj,1012546,4032.4,2
946,MmxBgP,72412,3348.37,2
947,TfaNNN,3136366,494.93,3
948,hnYWx,4573788,3002.94,4
949,Scar,2458972,1859.53,3
950,sURfL,677233,3254.08,6
951,DZpe,461182,3914.74,6
952,LlxAH,900865,2949.93,2
953,sjEqm,2795670,2488.95,2
954,wgSjou,669688,2990.3,4
955,ZpFpk,3167429,2469.12,7
956,zUrna,4867549,1314.4,3
957,NcjoQ,700017,3243.23,4
958,LfikQ,1087336,1396.95,7
959,aobbP,2199897,2568.09,2
960,yeLfSf,4396698,3690.91,2
961,ADzH,3298600,2491.18,7
962,ucfO,4286725,671.35,5
963,lLTo,2484706,2700.88,2
964,oXul,3662752,4554.94,2
965,RjFLZ,1541419,1244.05,7
966,TtEx,2717112,504.16,3
967,KBFn,2676893,3050.52,5
968,xPfTN,4569421,4088.25,5
969,nIhotM,2369687,4590.32,4
970,sOPwVW,1144779,4661.68,6
971,ilVr,2085020,1512.04,4
972,jlMcE,2238165,2101.34,7
973,zrEKb,3878440,794.67,4
974,hTvLhW,1641384,2409.47,3
975,NjOVt,2896338,1217.84,7
976,IbHROO,2956630,4026.09,4
977,RJUO,1961469,1984.03,5
978,oPWOcF,1261749,4537.95,3
979,tqVPkx,849315,3088.24,3
980,BLEOn,704085,1379.81,4
981,ELDwLB,51161,4756.98,6
982,GiDA,4519101,396.65,3
983,TEvV,1325446,4905.53,4
984,gvSo,3402406,4757.26,5
985,oyQG,3745239,292.97,5
986,lMSSfF,440341,4790.37,6
987,aSshI,1806170,4882.09,2
988,Lkxn,4678662,3883.12,2
989,GhQL,3661994,2296.48,6
990,MfXd,3939030,1759.01,6
991,SltMeL,1230888,2920.74,2
992,APMW,4307324,1312.69,2
993,XrvboL,1184013,1047.47,6
994,keHAm,1185799,1665.88,7
995,Lprjt,1481697,2800.03,6
996,WjdtT,1128103,447.69,6
997,AgEYi,4319029,179.21,5
998,WsGzi,3877516,4121.43,2
999,aMEbG,4620716,3903.29,4
1000,vttGq,1653507,3127.76,6
1001,YXIJUY,1512313,2506.82,3
1002,nBbV,3314031,632.8,4
1003,zYTqA,2895279,775.35,4
1004,GVFDXw,4089489,1891.23,4
1005,sxUeA,2913479,2247.96,3
1006,gijrwV,4403523,4360.68,5
1007,ghiPhp,4942196,3159.26,3
1008,zRqnT,3536350,2102.57,5
1009,GzQl,3411165,3432.89,3
1010,lMUFa,4893469,2758.26,3
1011,YkbC,151935,3638.37,3
1012,jVCGuK,4529066,3660.83,7
1013,wgPq,1382574,2976.45,4
1014,QIrxT,4582556,4748.85,2
1015,QPuITu,475170,3422.5,5
1016,JgOHs,3383831,3276.19,7
1017,CAYki,2231684,1753.14,4
1018,jnUWEc,1710118,4530.5,3
1019,VZfmc,877477,260.86,5
1020,llScA,4310588,1374.9,6
1021,rmoi,434785,4420.48,3
1022,QPluF,1106331,4369.67,3
1023,GdTPrA,1334365,3958.27,4
1024,IVabTC,4722366,662.48,5
1025,eysZ,3887407,3603.19,3
1026,lrSuFR,1252057,4709.01,2
1027,GuCQ,819168,1040.1,6
1028,uaoH,4567787,4748.39,5
1029,LMHZ,1908795,4145.85,5
1030,VyiP,1686770,2339.42,7
1031,YKFvba,4066655,4425.08,3
1032,hFtP,2548772,4205.32,3
1033,AqrNP,3250595,2230.1,3
1034,COyx,47317,1004.44,6
1035,xKdX,1545200,3414.49,2
1036,UiFl,1469048,2196.13,7
1037,ljVnu,2807283,2557.37,4
1038,iwnI,3716469,998.26,7
1039,uBgra,4800144,4407.59,3
1040,shzZ,1556473,4331.0,6
1041,MzUpB,4817613,1311.33,7
1042,dASstn,1416914,4977.98,7
1043,tGvpmv,2983320,176.81,7
1044,yavm,2038879,2916.25,6
1045,jQWakW,4139691,1035.24,6
1046,xWKc,4075281,4384.32,6
1047,wPXc,2629840,3632.06,4
1048,WRsN,4157976,4071.76,3
1049,miVliR,3163798,4503.91,6
1050,CZnJu,4072807,2656.42,3
1051,ootrQ,4960069,2458.72,3
1052,xPhKuW,118165,2637.39,5
1053,yoJWKe,1738309,603.88,7
1054,YNlb,2755917,693.55,7
1055,NWkPQ,1463173,4711.04,4
1056,jfzPDz,810509,898.5,6
1057,dLIw,1208235,1924.25,3
1058,zZMB,4629262,3976.57,5
1059,kbshtM,59684,2345.99,5
1060,ltgKqN,728147,1012.61,3
1061,lesP,1585499,4960.39,6
1062,qtzrqW,4687850,2007.42,5
1063,zznbr,801747,4695.61,3
1064,NeIha,4826735,3156.88,2
1065,OUrEDI,3639065,1238.77,3
1066,LnDObe,2466262,1534.54,7
1067,zQyy,2528466,2347.05,7
1068,oAdDV,837695,3405.62,4
1069,XWIEIJ,3027842,1304.98,6
1070,tijPn,3584741,427.39,7
1071,duMo,3993382,4909.09,2
1072,UGnZSG,759545,3630.53,2
1073,mbxM,2244370,4492.42,4
1074,EUzPN,3957765,1442.77,2
1075,GnGnth,2751611,1658.11,7
1076,JhDgu,3539991,4666.43,3
1077,XvHbMQ,3788396,3181.5,3
1078,bMQt,4987454,2034.79,5
1079,kcgnC,4452608,2214.07,6
1080,akItS,1958035,1322.53,6
1081,AClnOG,4589052,766.01,7
1082,tnNqR,4575084,1205.52,6
1083,WJpkS,4741445,1837.58,2
1084,pIbCt,1823360,2253.41,2
1085,iyXMK,2523848,3309.04,3
1086,Aactk,2191086,4184.82,2
1087,oKrNN,4425522,1512.86,2
1088,zLcpU,2251620,1314.88,6
1089,nMMApF,728644,2571.33,6
1090,ASUe,3798003,2972.05,5
1091,FNlKv,4519092,3744.78,2
1092,hwgq,4233595,1510.61,3
1093,qogaTQ,1698569,2780.97,5
1094,zfsL,1026594,3299.71,2
1095,PgmXT,704236,4383.15,3
1096,yJSqU,4653242,568.12,2
1097,DkPdu,4916466,1957.34,4
1098,HTnQPH,1827439,367.66,7
1099,Kaad,1697516,2980.26,3
1100,FUpW,1671392,2768.39,2
1101,GHkkhh,1638436,4673.9,6
1102,MReiMV,946579,1633.88,2
1103,TBHAef,2459020,649.75,6
1104,GFtuPa,1631970,2335.75,7
1105,PhlEp,2161401,3211.25,4
1106,rgvmlc,1390844,4371.32,7
1107,Hkez,1709388,3378.95,7
1108,XwzGr,3605659,3614.18,6
1109,OWQj,1829185,1723.36,5
1110,yqdnQH,3832205,186.73,3
1111,NwsK,1749072,1388.12,6
1112,gKIDVl,4682668,4004.84,4
1113,cTgC,2339146,4395.24,6
1114,ICOou,3583194,3356.03,7
1115,AlrJFi,2455325,1010.22,6
1116,VLRk,1850357,2737.99,5
1117,edOjXc,4419053,3126.4,2
1118,ZgpcwQ,3552849,4015.94,2
1119,WrAyq,2945126,3316.69,6
1120,XAIG,4607653,4527.59,5
1121,chRM,2254575,435.86,5
1122,jWXwAm,4414917,2342.51,3
1123,wverk,1658789,797.8,4
1124,cjzk,819187,3794.03,2
1125,txKF,1254896,4642.95,5
1126,ZqxQH,409967,2316.19,3
1127,kItLf,1388353,2322.99,6
1128,BHyAZ,2859470,2556.78,5
1129,yRajZ,3593417,4892.54,6
1130,pZLwp,1823856,4308.03,3
1131,pbNQs,4683425,3670.58,2
1132,yqmbfS,1135099,4731.62,6
1133,QBWnrQ,1144734,4495.64,5
1134,DzFw,1035112,1092.67,3
1135,BNxlAN,531823,337.28,3
1136,khvX,4022879,3332.8,3
1137,dLDNvP,1766466,654.84,2
1138,tTiulQ,3868560,3931.85,3
1139,dZXBXu,1332966,810.16,6
1140,SdRL,3165597,3342.57,2
1141,gEqbc,1329939,1910.98,2
1142,VueA,1251795,1745.95,2
1143,NYXX,596342,4526.87,5
1144,nFLx,4108921,1180.68,6
1145,dwCBo,1166511,4588.42,5
1146,bJRe,927447,2118.36,2
1147,WPOeu,3380288,3260.76,2
1148,Acewit,1413433,4589.66,6
1149,KGOxVV,4400989,4575.13,7
1150,TLflpG,4709913,884.69,2
1151,yyvqL,1197413,4939.97,4
1152,MyHJkE,656079,3495.33,7
1153,bjVT,1755742,551.7,4
1154,dSkQV,1306801,307.44,6
1155,iOoo,407854,1757.29,4
1156,nJdoEr,2605934,2423.25,3
1157,kHwa,477747,2716.43,4
1158,JRWdFf,386458,1887.78,3
1159,YHxN,300973,1214.02,7
1160,EtiI,3832469,4232.88,5
1161,ILjtM,2524811,3138.28,3
1162,SKSF,3103800,918.54,5
1163,aESYfS,2983030,1155.38,6
1164,Itxk,1450388,3085.29,3
1165,WHxm,2231835,230.88,6
1166,QQtrkU,3928488,4290.13,2
1167,GToGq,1421051,4434.99,2
1168,HPjJZh,1416440,4407.53,4
1169,yuFK,4627512,4595.02,3
1170,KQDLK,199007,610.01,2
1171,zyjv,2358598,3561.86,5
1172,hKGkGN,206590,2884.47,4
1173,PFXt,2049423,4951.1,3
1174,OxeCV,2910270,2396.45,7
1175,jENgX,2891259,3211.55,3
1176,YTGa,1025855,2283.85,4
1177,QuFr,4480840,1942.07,7
1178,HplX,3962477,1831.04,3
1179,UMhHf,4631251,3798.94,5
1180,yduB,4294155,3073.38,6
1181,HONNMl,3827841,4930.16,2
1182,goGmB,1235148,2333.87,3
1183,VKOZG,1304309,743.93,4
1184,NfsMm,4376595,2804.45,2
1185,knQwPJ,4320512,4173.49,3
1186,iAaU,2177540,2018.4,3
1187,gAxyp,86448,1070.45,7
1188,Lwbt,4098122,2731.14,3
1189,IbVoGy,501998,207.74,6
1190,LaQNGK,2630707,884.68,2
1191,KrHJ,3135770,225.04,6
1192,lifO,1506401,1340.67,4
1193,HaEf,4202890,840.65,7
1194,ZtKSQ,2425103,1493.47,4
1195,pKBXX,2937262,1524.22,2
1196,lZDso,2677157,2216.12,6
1197,SVSW,3718215,3039.13,4
1198,AtVQf,1217087,2705.11,5
1199,RRma,4798336,4275.89,4
1200,EqtJFe,4937971,350.3,2
1201,sqfgqU,2066539,2283.46,6
1202,qJzj,1646446,4466.49,5
1203,mVNue,1646853,2623.98,6
1204,oXFS,245430,535.58,7
1205,NjTfoX,1040868,4040.05,5
1206,NEDpku,213145,1401.02,7
1207,JLyPth,1278167,4581.52,3
1208,xFBknf,1826307,4383.34,4
1209,QQfDh,4721092,1184.25,2
1210,GZVSi,2717411,503.82,2
1211,mcKZM,2710825,1205.04,2
1212,uuAhrT,2816034,1322.77,7
1213,cszBy,4533299,3013.58,4
1214,oHyH,1405569,524.77,5
1215,dlrLei,4266967,1463.0,7
1216,ehqRBU,4770976,4667.14,6
1217,GCsl,4092799,4483.8,7
1218,NeovAT,3656133,1331.86,5
1219,FMkE,930219,4244.97,7
1220,Ccwq,1451181,1875.65,2
1221,bsGUt,3638311,3547.97,6
1222,ViGOzt,3347212,502.75,7
1223,aGTUXV,3386454,1448.14,7
1224,KIQZ,2967687,3817.97,4
1225,jbKffg,1322160,3771.45,5
1226,VNHfL,4716252,1425.96,7
1227,okKxJo,1677745,1138.12,7
1228,qqEP,4615912,1714.44,2
1229,SXDC,706800,1223.76,6
1230,SuMi,2129081,2888.67,7
1231,tLTI,3216661,1882.85,6
1232,XuzMQC,1585269,3218.5,5
1233,IfSQwT,4083336,997.56,2
1234,EopHEC,864587,2510.41,6
1235,haAlFW,3429257,4819.84,5
1236,SyTWfm,366940,2677.68,4
1237,sQSzAU,1999498,2634.5,2
1238,dyPQb,1769635,4990.79,3
1239,Lxhv,2102149,513.27,4
1240,fVeT,2715336,2789.92,2
1241,OvHzVu,4615646,1736.5,2
1242,ITtw,638092,3750.75,2
1243,Evfl,3515664,1799.2,6
1244,RXpGmb,1855817,4462.14,6
1245,WBgFLQ,1663182,3530.49,7
1246,JmffL,3671873,851.98,7
1247,pGHJJv,2261837,3472.31,4
1248,HRkGG,4399554,4435.51,3
1249,RSOXyN,4673905,2194.14,4
1250,RhLsX,991606,2312.92,7
1251,GbEw,3918162,4758.9,6
1252,ysJZ,315831,2883.55,5
1253,KktL,412527,1116.64,2
1254,fiaRB,4446027,3076.12,5
1255,OjSn,2848558,4857.95,2
1256,ybYu,4365430,1629.07,7
1257,PqQaP,4065030,2294.06,5
1258,FGoc,2168317,2878.54,5
1259,LIQkgD,558314,4893.48,3
1260,Lvuak,4787692,1070.78,3
1261,sIveUs,3601163,1968.05,5
1262,YdwDjA,3085486,3573.43,3
1263,UOndco,1410697,1322.57,3
1264,XBFE,3553470,3766.55,7
1265,VBih,2356721,986.75,7
1266,BSZY,1475023,240.94,2
1267,dRmW,1853015,1492.25,5
1268,oSDTR,4882819,4736.45,4
1269,pFBh,1868697,4408.16,7
1270,QYKHbK,150394,4521.27,7
1271,CPdayk,1116754,2912.86,4
1272,DoDZU,700162,1797.89,4
1273,cJCKGP,4333076,1350.82,3
1274,aZnwT,3754329,3209.09,3
1275,wDSUu,2841953,1909.01,7
1276,hpzrCi,294739,3547.43,3
1277,qGzePK,4754430,2960.0,4
1278,CGFsr,935992,1521.11,7
1279,dtUcfC,4729637,4212.49,4
1280,sPxlzI,3198516,3059.66,6
1281,xrydls,4416324,4859.78,4
1282,JOqR,3935037,2937.97,2
1283,Rtnc,4864267,827.3,5
1284,HlYf,2024134,4056.27,5
1285,MYnL,31662,799.3,7
1286,EgZV,1318605,4264.62,6
1287,YYXDL,4114892,4224.87,7
1288,yDTDT,8487,3581.38,5
1289,Rftoa,705139,722.11,7
1290,dUav,1028426,4043.19,7
1291,zaer,2146915,3894.95,3
1292,GuBzz,747896,845.57,7
1293,QOGP,2612766,4150.51,7
1294,shhFh,2292935,910.27,2
1295,eyfN,1398031,3431.74,3
1296,gkJHHy,224551,3285.53,3
1297,qcFGKn,313059,633.68,4
1298,JChHf,4290548,3257.97,4
1299,THiGCe,1490776,1971.9,2
1300,xTfD,628942,819.05,2
1301,WIDAx,1113455,3839.72,3
1302,fREs,1015463,4052.46,5
1303,AvahBH,4205127,2583.84,6
1304,pRACj,147836,4619.39,5
1305,JEurC,1281908,3498.95,2
1306,rHhV,3228112,4382.04,4
1307,TytaT,33893,3831.05,7
1308,fHuHYZ,4421200,2502.56,3
1309,KYvp,1278565,3284.25,3
1310,QabMgR,4246656,2947.28,2
1311,ALQLPo,2285459,2459.42,4
1312,RRORN,1371973,4973.47,5
1313,Hrtiu,2434362,327.09,7
1314,hTZv,3602915,1373.35,7
1315,rmpxEz,1339047,1807.93,5
1316,LZuCaA,2684800,4565.16,6
1317,hNAEL,4336248,3491.67,7
1318,uYiTI,564479,4224.17,4
1319,UWMcw,3323685,3644.11,4
1320,WRCbT,2487639,3166.44,7
1321,iPPj,1146154,3163.21,3
1322,CLnMK,1839396,4878.11,3
1323,oTxFG,2262460,2646.83,4
1324,JWJle,4628373,2087.75,2
1325,snjlo,2271648,467.74,3
1326,VfUBH,284431,3600.24,6
1327,RtAk,4618580,2597.9,2
1328,JXwPZM,4563365,1626.63,4
1329,tRcVY,2048792,565.72,2
1330,KdkUXJ,64239,3279.76,4
1331,QxRBfh,2746346,2331.13,7
1332,MIUF,2432300,1241.97,3
1333,nMvGE,315177,661.64,5
1334,QWVP,2311758,3459.44,5
1335,itlnd,1678406,2272.41,4
1336,GaZAB,3319018,1336.11,2
1337,NuRp,210944,4969.09,3
1338,AShU,1765093,3566.53,6
1339,dYKk,1448291,4958.89,4
1340,bmSXzD,1220292,1918.24,2
1341,VJuhNT,3455572,4480.87,3
1342,EwjxtC,325588,531.56,4
1343,pqCrp,3323397,1716.41,2
1344,uiqhqU,4245456,2494.63,5
1345,jfJcX,647607,4070.42,5
1346,tVlIEy,4393982,1872.87,3
1347,ZJCha,1579046,1004.74,2
1348,wNHj,4159434,2438.65,4
1349,XkqoNy,474006,2484.39,2
1350,qhPpK,4021078,1819.63,7
1351,PgvOdq,2816876,2905.07,7
1352,wzhj,1933419,214.36,2
1353,QaVn,4767666,4491.27,6
1354,XPRf,3543330,3070.6,5
1355,dgPvZm,1106530,1415.04,7
1356,gWdM,3212702,4196.72,3
1357,VMya,4986354,1265.46,6
1358,JvGjS,4105170,4495.06,4
1359,ZPkp,1930239,3066.05,2
1360,uzFK,4426251,2580.24,3
1361,YNnprV,2621854,1428.38,4
1362,Vefb,2319636,3436.2,3
1363,oOjJrc,1073009,4147.87,6
1364,ykAH,1829650,3151.62,4
1365,SAYBT,4870601,4052.36,4
1366,zMAd,438095,3041.28,7
1367,gDlDE,4872458,2799.61,2
1368,zxfB,1057311,458.49,3
1369,qclx,3624905,405.64,5
1370,yBKQ,1802893,623.64,2
1371,VwCev,3689728,1828.97,3
1372,sXCrSb,2127881,2922.17,7
1373,Mddy,4386245,3591.45,5
1374,gRcEv,2181168,3974.57,7
1375,UnBpLQ,2517316,3138.64,6
1376,ydlCM,2874963,1344.44,6
1377,bbtNUZ,4370777,1275.95,4
1378,VBcdwj,600471,4184.95,2
1379,IvEyLQ,918098,529.21,2
1380,nKcnJs,88012,3746.34,2
1381,naGgT,3392052,2086.15,2
1382,USbh,1169572,2762.09,3
1383,yaiz,538319,3640.89,6
1384,SldaN,1390108,3597.2,7
1385,oeeUFq,2018762,4206.85,5
1386,GOnL,103454,2634.99,4
1387,Nhyrs,2935838,1455.3,5
1388,UNTH,2448607,593.29,2
1389,pxij,639234,2230.51,4
1390,dVSZj,3000982,386.33,3
1391,DpkGfW,1012834,1012.24,4
1392,sqSCt,195309,3911.86,3
1393,fNCiS,4955557,3705.98,7
1394,OoXkqk,2792220,677.03,6
1395,TWPmP,4769893,3923.48,6
1396,YjHuav,4724816,1117.71,3
1397,tvCnO,2231973,3826.14,7
1398,JQDtCa,1330858,3624.76,4
1399,pBQa,1116548,2742.97,5
1400,ofMBTg,3773451,2139.96,4
1401,PBzl,130474,3838.24,2
1402,ldJQg,2884055,1756.99,3
1403,ozcXl,2377599,2072.26,2
1404,PeBBv,4428574,3890.46,2
1405,ZZKfy,1492250,470.1,2
1406,pjLhO,2108251,808.42,2
1407,bLDJ,3836555,1721.57,7
1408,bGABYj,4340515,344.7,2
1409,ZHNNFb,1223103,196.24,5
1410,CXuMg,2562663,816.25,4
1411,kDvceH,1335794,1647.67,2
1412,JvmO,4655585,2060.26,3
1413,oOtIH,4201193,2073.74,5
1414,qhtf,1760000,2492.57,2
1415,WBqQOs,3380858,4778.6,6
1416,lySQr,624506,2248.99,2
1417,XMdmdo,4248409,4803.75,4
1418,BCZUP,1771262,4201.6,5
1419,vrUgwf,3434289,4255.95,3
1420,bEsFt,573513,369.15,7
1421,JIOwpP,2090445,3516.61,4
1422,zmnGf,724971,4879.74,3
1423,ZxUEyo,1183861,1172.23,2
1424,EOQHrF,1102569,4688.08,3
1425,FFsfDs,798777,890.1,6
1426,jnLLU,4121582,494.68,5
1427,oTfWlp,2547047,528.09,5
1428,wUJfHj,4933486,3866.48,3
1429,WVjVJ,685138,3896.45,3
1430,MoAXk,1522797,1060.18,6
1431,uDkc,286500,3931.09,6
1432,aIXaG,2791056,1774.26,7
1433,PWgX,358208,288.99,7
1434,EVAW,1218519,1744.43,2
1435,gagMH,2725142,2720.33,2
1436,kTYVrV,4433027,607.28,7
1437,ordT,2690204,1327.58,3
1438,tdAVLA,2929267,4578.5,7
1439,vkUJwr,1236174,3147.03,6
1440,WYgJ,4235799,1115.14,5
1441,UNipM,378700,3192.64,3
1442,tgqnop,3689820,1196.3,6
1443,iYze,1505987,2540.68,2
1444,oRHFV,2582803,4401.95,3
1445,taOYY,3696658,2592.29,3
1446,NVik,2158810,3600.05,4
1447,cgIfcY,4721721,2084.61,6
1448,xIZzd,1163636,670.85,2
1449,sybDK,4194644,1128.99,4
1450,OYDESt,1006123,276.18,3
1451,KHOQMK,2200619,2063.34,5
1452,alBN,2667346,3571.36,6
1453,eWFv,3930607,2236.86,3
1454,iRptO,3700964,1869.99,3
1455,tzqwG,1647344,1370.62,5
1456,rnscS,4926462,3886.22,6
1457,wxPf,1406030,1258.41,7
1458,gDWZA,4702030,2011.49,2
1459,fOAYAD,1304019,2576.48,6
1460,hwtCri,1735652,4210.32,2
1461,mehYdc,1315906,1946.1,2
1462,jeqHTw,1104689,3476.16,2
1463,GvmY,1953747,1379.16,2
1464,lAnnyR,1406679,863.08,3
1465,IHTAN,3353807,3198.59,5
1466,SwQLbY,2026521,3038.98,4
1467,TsjIfa,641252,1101.08,5
1468,NZVMqJ,2789567,4263.59,5
1469,OpDIfF,4761127,1552.06,3
1470,EBeJ,1348591,2111.42,7
1471,tXUhk,3841985,3395.55,4
1472,mwHID,3890558,1115.61,5
1473,lPiX,4994861,3030.87,2
1474,pmgov,3389595,4072.73,3
1475,uZbTC,3952234,3152.07,6
1476,QciOfM,2992100,1155.14,2
1477,iBfqf,2821517,1722.15,6
1478,RmHKBr,2509720,4161.28,7
1479,lbkBT,4141001,4616.6,4
1480,LupmPN,875038,282.14,2
1481,uAWXH,2274822,350.31,4
1482,wdqrNy,2932496,2936.16,7
1483,LQnd,634646,2666.38,7
1484,YGwVjc,4958386,795.21,5
